id,carat,cut,color,clarity,depth,table,x,y,z,price
9156,0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1574
2206,0.33,Ideal,F,VVS2,61.8,54.0,4.47,4.5,2.77,761
22136,1.51,Very Good,H,SI1,63.3,57.0,7.23,7.34,4.61,10053
17430,0.25,Very Good,F,VVS2,62.0,59.0,3.99,4.04,2.49,576
2478,0.57,Very Good,F,SI2,60.1,56.0,5.4,5.42,3.25,1235
7759,0.33,Premium,E,VS2,62.0,59.0,4.41,4.39,2.73,928
25308,0.41,Ideal,E,SI2,59.8,55.0,4.93,4.81,2.91,876
24509,1.51,Ideal,E,SI2,62.6,53.0,7.4,7.32,4.61,10147
8605,0.71,Fair,F,SI1,57.0,62.0,5.84,5.87,3.34,2149
14261,0.4,Ideal,F,VS1,61.3,56.0,4.76,4.73,2.91,1050
25057,1.22,Very Good,H,SI1,62.4,57.0,6.78,6.82,4.24,6323
4916,0.41,Ideal,G,VVS2,61.3,56.0,4.77,4.76,2.92,1076
19674,0.49,Premium,G,SI1,60.6,60.0,5.1,5.06,3.08,1026
19231,0.39,Ideal,F,VS1,62.2,56.0,4.63,4.7,2.9,958
11885,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,945
419,1.51,Ideal,F,VS2,62.2,53.0,7.35,7.31,4.56,13771
9504,0.64,Premium,D,SI2,62.8,54.0,5.52,5.5,3.46,1751
6650,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,6403
19233,0.7,Ideal,F,VS1,62.5,56.0,5.7,5.73,3.57,2726
12008,1.52,Premium,H,VS1,61.4,58.0,7.3,7.44,4.55,11516
4191,0.57,Premium,H,VS1,,58.0,5.33,5.3,3.28,1613
574,0.31,Ideal,G,VVS1,61.8,54.0,4.39,4.41,2.72,789
1676,1.07,Premium,G,VS2,61.9,60.0,6.55,6.48,4.03,6213
4101,1.11,Ideal,H,SI2,61.3,55.0,6.65,6.73,4.1,4578
3813,1.13,Premium,G,SI1,60.9,60.0,6.76,6.67,4.09,5376
1703,0.6,Premium,D,SI1,60.4,60.0,5.48,5.44,3.3,1996
8789,0.75,Ideal,G,VVS2,62.0,56.0,5.79,5.85,3.61,3740
4403,0.9,Good,H,SI1,63.8,57.0,6.07,6.13,3.89,3201
8585,1.51,Good,I,VS1,65.9,56.0,7.02,7.09,4.65,8975
4232,0.27,Very Good,E,VVS2,59.4,64.0,4.16,4.19,2.48,567
9534,0.78,Ideal,H,SI2,62.6,56.0,5.88,5.81,3.66,1909
4709,0.9,Very Good,H,SI1,61.0,59.0,6.11,6.16,3.74,3447
25660,0.33,Ideal,E,SI1,62.4,56.0,4.43,4.41,2.76,743
8447,0.32,Ideal,F,VS2,62.5,56.0,4.38,4.36,2.73,828
4159,1.04,Premium,H,SI2,58.6,60.0,6.67,6.63,3.9,4368
14009,0.77,Ideal,G,VS2,61.7,55.0,5.87,5.9,3.63,3154
12027,0.92,Ideal,H,VS1,60.9,57.0,6.33,6.29,3.84,4328
17519,0.33,Premium,E,VVS1,60.1,58.0,4.47,4.51,2.7,984
26385,0.5,Ideal,E,VS1,61.1,58.0,5.12,5.08,3.11,2034
5428,0.51,Premium,D,SI1,60.1,60.0,5.14,5.18,3.1,1569
25009,0.4,Ideal,D,VVS2,61.3,56.0,4.75,4.78,2.92,1263
4238,1.23,Ideal,H,I1,61.8,56.0,6.91,6.85,4.25,4098
2395,0.37,Ideal,F,VS2,61.1,57.0,4.67,4.63,2.84,957
24751,1.02,Ideal,G,VS1,62.2,56.0,6.46,6.4,4.0,6683
16282,0.41,Ideal,D,VS2,61.6,55.0,4.74,4.77,2.93,1007
4164,0.3,Very Good,G,SI1,62.7,58.0,4.22,4.27,2.66,447
9539,0.9,Very Good,I,VS1,63.3,59.0,6.1,6.06,3.85,3580
25726,0.74,Ideal,I,VS2,,57.0,5.83,5.81,3.6,2374
23477,0.31,Ideal,G,VVS2,61.8,56.0,4.37,4.4,2.71,687
8285,1.2,Premium,D,SI2,61.4,60.0,6.85,6.79,4.19,5947
12615,0.78,Ideal,H,VS2,61.6,56.0,5.94,5.91,3.64,2970
2347,1.0,Ideal,H,SI2,62.6,56.0,6.38,6.34,3.98,4256
20981,0.31,Ideal,E,VVS2,59.7,61.0,4.4,4.41,2.63,755
4037,1.5,Good,F,VS2,63.6,59.0,7.13,7.22,4.56,10995
4774,1.01,Premium,D,VS2,62.2,61.0,6.43,6.37,3.98,7032
10309,0.51,Good,F,VVS2,62.4,63.0,5.05,5.08,3.16,2195
24012,0.44,Ideal,D,VS1,62.3,55.0,4.84,4.88,3.03,1235
7116,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76,854
22899,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,5264
10282,1.12,Ideal,F,VS2,61.9,55.0,6.68,6.73,4.15,7589
2240,0.93,Premium,E,SI2,62.9,57.0,6.25,6.19,3.91,3984
10120,0.62,Ideal,E,SI1,62.4,53.0,5.47,5.5,3.42,1779
4531,0.44,Ideal,H,IF,61.5,56.0,4.89,4.93,3.02,1185
4302,0.32,Ideal,G,VVS1,62.2,55.0,4.4,4.38,2.73,1080
23865,0.73,Premium,G,VS1,61.5,58.0,5.79,5.75,3.55,2770
13511,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1744
19553,0.35,Very Good,H,SI1,61.0,62.0,4.52,4.56,2.77,491
5415,0.57,Ideal,G,VVS2,60.5,56.0,5.36,5.38,3.25,1976
26148,0.4,Very Good,E,SI1,63.3,56.0,4.74,4.68,2.98,882
1492,1.03,Ideal,G,VS1,,57.0,6.44,6.47,4.01,6558
17749,0.46,Ideal,E,SI2,61.3,56.0,5.02,4.96,3.06,1116
18032,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,10671
11469,0.3,Ideal,E,VS2,61.5,55.0,4.29,4.33,2.65,658
8355,0.54,Ideal,I,IF,60.8,56.0,5.28,5.37,3.24,1669
22075,0.46,Ideal,E,VS1,62.2,54.0,4.9,4.94,3.06,1393
10391,0.72,Ideal,D,VS1,60.9,56.0,5.79,5.86,3.55,3896
15949,0.35,Ideal,F,VS2,61.5,57.0,4.52,4.56,2.79,706
3924,0.7,Very Good,H,SI1,62.0,60.0,5.65,5.7,3.52,2048
12836,0.56,Ideal,D,VS1,61.7,56.0,5.3,5.33,3.28,1924
17243,0.36,Premium,E,VS1,61.5,59.0,4.57,4.6,2.82,727
11346,1.1,Premium,D,VVS2,61.7,56.0,6.65,6.64,4.1,11233
18682,0.63,Very Good,G,VS1,61.5,56.0,5.53,5.49,3.39,1960
26787,0.72,Very Good,F,VS2,62.5,58.0,5.71,5.75,3.58,2832
4805,0.33,Ideal,F,VVS2,62.4,55.0,4.43,4.45,2.77,750
23176,1.53,Premium,G,SI1,58.4,59.0,7.62,7.55,4.43,9476
18443,0.4,Premium,F,VS1,61.1,59.0,4.71,4.75,2.89,982
22345,0.3,Ideal,E,VS2,62.0,53.0,4.31,4.33,2.68,603
23137,0.24,Very Good,E,VVS1,60.6,59.0,4.0,4.02,2.43,521
951,0.9,Fair,D,SI1,66.4,59.0,5.97,5.92,3.95,3382
5762,0.8,Ideal,F,VS2,60.9,57.0,5.98,6.04,3.66,4043
19988,1.51,Ideal,F,SI1,62.3,57.0,7.33,7.3,4.56,12459
2221,1.75,Very Good,I,SI1,62.8,59.0,7.62,7.66,4.8,10635
4881,0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,2376
23885,0.38,Ideal,F,VS2,62.0,54.0,4.64,4.69,2.89,796
14626,0.4,Ideal,I,VS1,61.9,57.0,4.73,4.74,2.93,736
15022,1.08,Ideal,D,VS1,61.1,56.0,6.59,6.63,4.04,9545
3704,0.32,Ideal,F,VS1,61.1,57.0,4.42,4.45,2.71,652
12158,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1271
9046,0.38,Ideal,F,SI2,61.3,55.0,4.67,4.69,2.87,568
26435,1.01,Very Good,F,VVS1,63.2,56.0,6.39,6.33,4.02,9176
24783,2.27,Ideal,G,SI1,61.1,60.0,8.46,8.42,5.16,18343
13432,1.35,Premium,I,SI2,62.3,59.0,7.09,7.03,4.4,5919
19651,0.7,Very Good,D,VS2,60.7,60.0,5.72,5.74,3.48,2913
4178,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1436
11119,0.3,Very Good,H,VVS1,63.4,55.0,4.3,4.28,2.72,878
19822,0.9,Good,E,SI1,58.3,61.0,6.24,6.29,3.65,4165
18997,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,568
8560,0.41,Ideal,I,VS2,61.5,55.0,4.79,4.83,2.96,683
10111,0.42,Premium,F,VVS2,60.3,59.0,4.83,4.86,2.92,1142
1755,0.55,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1667
9557,0.77,Ideal,E,VS2,61.0,56.0,5.91,5.96,3.62,3303
11194,0.52,Very Good,G,VS1,60.2,57.0,5.22,5.26,3.15,1618
22600,1.03,Premium,G,SI2,59.9,60.0,6.56,6.5,3.91,4413
1451,0.31,Very Good,D,VS1,62.3,56.0,4.33,4.37,2.71,736
12316,0.31,Premium,I,VS2,59.3,59.0,4.42,4.38,2.61,521
20646,0.53,Ideal,I,SI1,61.6,56.6,5.19,5.21,3.21,1127
19507,0.71,Very Good,G,VS2,62.9,57.0,5.69,5.72,3.59,2598
11660,1.01,Premium,E,SI1,62.4,58.0,6.42,6.37,3.99,4480
12108,0.3,Premium,F,SI1,61.7,59.0,4.33,4.29,2.66,641
19192,1.5,Very Good,E,SI1,60.4,59.0,7.35,7.39,4.45,12000
18744,0.52,Ideal,E,VS2,60.4,57.0,5.22,5.17,3.14,1694
22623,0.41,Premium,E,SI2,60.6,60.0,4.83,4.8,2.92,771
761,0.35,Ideal,J,VVS1,62.1,53.0,4.53,4.55,2.82,540
6927,1.41,Good,H,VS2,63.8,60.0,7.04,7.12,4.52,9088
12291,0.3,Very Good,G,VS1,62.0,60.0,4.23,4.28,2.64,605
6536,1.01,Ideal,I,VS2,64.1,58.0,6.27,6.21,4.0,4378
25918,0.49,Fair,D,VS2,57.5,68.0,5.18,5.11,2.96,1249
23604,0.37,Very Good,G,IF,61.8,56.0,4.6,4.64,2.85,1003
18104,0.74,Ideal,H,SI1,62.1,56.0,5.86,5.84,3.63,2375
24798,0.54,Ideal,F,VS1,61.8,54.0,5.24,5.27,3.25,1724
17263,1.75,Very Good,H,VS1,63.3,56.0,7.63,7.53,4.8,14359
22139,0.35,Ideal,I,VS2,59.8,57.0,4.59,4.6,2.75,491
20731,0.38,Ideal,F,VVS2,61.0,57.0,4.69,4.72,2.87,1117
23369,0.54,Ideal,H,VS1,61.9,56.0,5.24,5.2,3.23,1637
26638,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,702
5181,1.07,Ideal,G,VS2,61.1,59.0,6.62,6.57,4.03,6324
7120,0.44,Very Good,F,SI2,62.8,60.0,4.82,4.86,3.04,648
12265,0.31,Ideal,G,IF,61.7,56.0,4.34,4.38,2.69,924
440,1.04,Premium,F,VVS2,59.2,58.0,6.68,6.66,3.95,8722
18531,0.73,Ideal,E,SI1,62.7,55.0,5.7,5.79,3.6,2852
394,0.3,Ideal,E,VVS2,61.8,56.0,4.35,4.33,2.68,1013
21852,0.75,Good,G,SI2,,62.0,5.66,5.61,3.6,2115
12513,0.38,Ideal,F,VS2,62.0,56.0,4.66,4.63,2.88,1026
2695,1.1,Premium,F,SI1,59.5,59.0,6.7,6.77,4.01,5717
3630,0.43,Ideal,F,VS2,61.4,54.0,4.9,4.93,3.02,848
752,0.43,Ideal,G,IF,61.8,55.0,4.85,4.89,3.01,1433
24757,1.5,Premium,H,VS2,60.8,59.0,7.34,7.36,4.47,10291
4444,1.06,Ideal,G,VVS1,61.6,57.0,6.53,6.55,4.03,8488
8481,1.22,Premium,H,VS1,62.7,56.0,6.82,6.74,4.25,7105
24359,0.51,Good,H,SI1,63.7,56.0,5.1,5.07,3.24,1227
13690,0.9,Good,F,SI2,63.2,57.0,6.09,6.15,3.87,3267
14627,0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,1690
7247,0.51,Ideal,E,SI1,62.4,55.0,5.09,5.14,3.19,1343
3916,1.51,Premium,H,VS2,62.8,60.0,7.28,7.25,4.56,11268
326,0.57,Ideal,D,VS2,61.8,56.0,5.31,5.34,3.29,1998
20304,1.5,Good,G,VS2,63.7,57.0,7.29,7.25,4.63,10669
6262,1.02,Premium,H,SI1,62.9,59.0,6.41,6.38,4.02,4884
1759,0.32,Ideal,E,VVS2,60.9,55.0,4.41,4.43,2.69,837
1306,0.96,Very Good,D,SI2,60.2,63.0,6.3,6.36,3.81,3480
5938,0.3,Premium,E,VS1,61.3,59.0,4.28,4.33,2.64,710
18450,1.08,Ideal,G,SI2,61.8,56.0,6.54,6.6,4.06,4814
5462,0.55,Ideal,E,VS2,59.3,57.0,5.39,5.43,3.21,1643
22919,1.08,Premium,D,SI1,62.8,58.0,6.62,6.51,4.12,6623
1659,0.34,Premium,H,VS2,61.3,60.0,4.53,4.47,2.76,689
4185,2.24,Premium,H,SI2,61.8,58.0,8.41,8.34,5.18,10913
18856,0.56,Ideal,E,VS1,61.0,57.0,5.32,5.34,3.25,1978
19691,1.24,Ideal,H,SI1,61.3,57.0,6.95,6.89,4.24,6254
1894,1.06,Ideal,D,SI1,62.7,54.0,6.52,6.55,4.1,5946
14683,1.21,Ideal,F,VS2,61.2,57.0,6.87,6.82,4.19,8452
11000,1.26,Very Good,H,VS2,63.8,52.0,6.89,6.84,4.38,7567
8389,0.41,Premium,D,SI1,62.1,59.0,4.76,4.74,2.95,1015
12588,0.38,Very Good,G,VS2,62.5,56.0,4.59,4.63,2.88,775
13367,0.28,Ideal,F,VVS2,61.1,57.0,4.22,4.26,2.59,642
17677,0.42,Ideal,G,VVS1,,55.0,4.81,4.87,2.98,1179
17117,1.07,Ideal,F,IF,62.0,57.0,6.52,6.57,4.06,11434
7215,1.0,Very Good,D,SI2,61.5,63.0,6.32,6.27,3.87,4295
23031,1.03,Premium,I,VS1,60.1,59.0,6.53,6.46,3.9,4199
13480,1.18,Ideal,F,VVS2,60.6,55.0,6.84,6.88,4.16,11415
14127,0.55,Premium,I,VS2,61.7,55.0,5.35,5.29,3.28,1314
20706,1.03,Very Good,F,SI2,60.2,55.0,6.53,6.59,3.95,3903
21258,0.74,Very Good,D,SI2,63.1,58.0,5.69,5.79,3.62,2713
11074,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4434
5505,1.01,Good,E,SI1,63.9,56.0,6.37,6.31,4.05,5724
7894,0.28,Very Good,E,VS1,62.2,59.0,4.19,4.23,2.62,428
6244,0.4,Ideal,G,VS1,62.4,57.0,4.74,4.72,2.95,1125
19734,1.11,Ideal,J,VS1,61.3,55.0,6.65,6.75,4.11,5012
18748,0.58,Very Good,F,SI1,59.9,58.0,5.35,5.4,3.22,1401
20747,0.39,Premium,G,IF,59.8,55.0,4.84,4.77,2.87,1271
3146,1.28,Premium,E,VS1,60.8,60.0,7.03,6.98,4.26,12100
18355,1.51,Premium,E,SI2,61.1,60.0,7.37,7.27,4.47,9513
11481,0.51,Ideal,F,VS1,61.9,56.0,5.17,5.11,3.18,1836
16328,1.03,Very Good,E,VS2,61.3,61.0,6.46,6.53,3.98,5800
19119,0.31,Ideal,D,VVS2,61.0,55.0,4.38,4.41,2.68,1074
12506,0.32,Ideal,D,SI1,61.5,56.0,4.39,4.42,2.71,589
23630,0.3,Very Good,G,VS1,60.3,57.0,4.33,4.35,2.62,620
698,0.31,Ideal,E,VVS1,60.5,57.0,4.38,4.41,2.66,942
21268,1.55,Premium,J,VS1,62.6,59.0,7.4,7.35,4.62,8749
7198,1.56,Ideal,G,VVS2,62.5,55.0,7.39,7.45,4.64,15609
24257,0.3,Very Good,G,IF,62.6,56.0,4.27,4.29,2.68,863
19630,1.2,Very Good,G,VS2,63.1,57.0,6.74,6.69,4.24,8032
1688,0.43,Ideal,I,VS2,61.9,54.0,4.87,4.88,3.02,716
15961,1.22,Premium,I,VS2,61.6,59.0,6.86,6.81,4.21,4562
15873,0.35,Ideal,F,VVS1,61.3,55.0,4.55,4.58,2.8,1096
8507,1.1,Ideal,F,IF,62.0,57.0,6.65,6.57,4.1,11233
8464,1.02,Premium,F,VS1,60.8,59.0,6.49,6.46,3.94,7677
9899,0.33,Very Good,G,VS2,59.3,61.0,4.49,4.51,2.67,579
25906,0.9,Very Good,H,VS2,62.2,58.0,6.11,6.18,3.82,4157
6841,1.09,Very Good,G,VS2,59.9,56.0,6.59,6.73,3.99,5783
4145,0.51,Premium,D,SI1,59.9,61.0,5.18,5.14,3.09,1574
4000,0.35,Premium,H,VS2,59.6,62.0,4.62,4.57,2.74,709
351,1.7,Premium,I,VS2,61.7,59.0,7.63,7.68,4.72,11257
21888,0.55,Ideal,E,VS2,,54.0,5.29,5.26,3.28,1741
17840,0.56,Premium,D,SI1,60.8,60.0,5.29,5.31,3.22,1723
20711,0.28,Ideal,F,VVS2,62.6,55.0,4.2,4.23,2.64,787
18587,0.77,Very Good,G,VS2,58.3,63.0,6.0,6.05,3.51,2896
26168,1.14,Premium,I,VS1,62.3,59.0,6.69,6.64,4.15,5291
772,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,3699
24583,1.02,Premium,D,SI2,62.8,55.0,6.46,6.38,4.03,5055
10781,1.01,Premium,E,SI2,59.5,60.0,6.59,6.53,3.9,3801
9962,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,638
21424,0.42,Very Good,H,SI1,61.1,57.0,4.84,4.87,2.96,754
9850,1.73,Good,E,I1,63.6,59.0,7.6,7.56,4.82,8370
9214,0.32,Ideal,F,VS1,61.6,57.0,4.39,4.42,2.71,716
18004,0.9,Fair,D,SI2,65.9,59.0,6.0,5.95,3.94,3205
12337,0.9,Very Good,I,VS2,62.0,63.0,6.13,6.03,3.77,3338
11234,0.31,Premium,E,VVS1,61.8,59.0,4.33,4.31,2.67,1012
73,0.52,Ideal,F,VS2,62.5,56.0,5.12,5.16,3.21,1629
26019,1.53,Very Good,J,VS2,62.9,59.0,7.31,7.34,4.61,7418
4332,0.56,Ideal,E,VS2,62.8,57.0,5.21,5.23,3.28,1699
8131,0.7,Very Good,G,SI2,62.6,56.0,5.65,5.69,3.55,2058
8888,0.51,Very Good,D,VS2,63.2,56.0,5.04,5.08,3.2,1722
24148,1.0,Very Good,D,VS2,63.4,57.0,6.36,6.32,4.02,6115
23626,2.18,Very Good,J,SI1,62.9,59.0,8.21,8.25,5.18,13812
21531,0.9,Very Good,E,SI1,59.8,58.0,6.21,6.26,3.73,4165
14926,0.91,Fair,J,SI1,66.3,56.0,5.92,5.99,3.95,2390
15317,0.9,Ideal,E,SI2,61.8,56.0,6.18,6.22,3.83,4770
3226,0.77,Premium,F,SI2,61.6,58.0,5.9,5.88,3.63,2247
19764,0.7,Ideal,F,VS1,61.5,55.0,5.73,5.75,3.53,3261
14546,1.04,Ideal,G,VS2,62.0,57.0,6.49,6.5,4.03,6342
26361,0.31,Ideal,E,SI2,61.3,55.0,4.37,4.34,2.67,558
20117,1.01,Fair,E,SI1,69.5,55.0,6.0,5.94,4.15,4853
17642,1.14,Ideal,G,SI1,61.7,56.0,6.71,6.75,4.15,6741
13753,0.32,Ideal,J,VS2,62.2,57.0,4.36,4.38,2.72,393
8251,0.71,Premium,F,SI1,61.6,57.0,5.73,5.7,3.52,2381
14199,0.34,Premium,H,VS2,61.7,60.0,4.51,4.47,2.77,689
26615,0.45,Good,G,VS1,64.1,58.8,4.79,4.86,3.09,1127
9487,0.68,Premium,E,SI1,62.0,59.0,5.67,5.65,3.51,2224
6311,1.06,Very Good,G,VS1,60.5,56.0,6.65,6.6,4.01,6707
16103,1.03,Very Good,D,SI1,60.5,61.0,6.43,6.47,3.9,5313
25792,2.14,Premium,I,VS2,62.3,58.0,8.22,8.16,5.1,17416
21327,0.27,Very Good,E,VVS2,63.0,56.0,4.12,4.14,2.6,622
264,2.11,Premium,G,SI2,62.2,60.0,8.19,8.15,5.08,16336
24230,0.46,Very Good,I,VVS1,,57.0,4.91,4.95,3.1,1163
14979,0.7,Fair,G,SI1,68.4,58.0,5.59,5.55,3.61,1915
23180,0.3,Ideal,I,VS2,61.4,58.0,4.29,4.31,2.64,438
16859,0.47,Premium,E,SI1,59.3,56.0,5.07,5.05,3.02,1087
17048,0.31,Ideal,F,IF,62.0,55.0,4.36,4.38,2.71,914
1456,0.71,Premium,F,VS1,62.1,53.0,5.77,5.7,3.56,2961
4733,1.03,Ideal,G,VS1,62.4,56.0,6.44,6.47,4.03,7391
10308,1.66,Ideal,H,IF,61.5,57.0,7.62,7.59,4.68,14859
11927,0.32,Very Good,I,VVS2,63.0,57.0,4.33,4.37,2.74,561
18166,0.32,Premium,G,VVS1,61.9,58.0,4.39,4.36,2.71,1080
13784,0.79,Ideal,G,SI1,62.3,57.0,5.9,5.85,3.66,2898
12899,1.02,Ideal,G,VVS1,61.5,57.0,6.47,6.44,3.97,8317
20986,0.31,Very Good,D,SI2,62.5,55.0,4.3,4.34,2.7,462
5533,0.51,Premium,F,VS2,60.7,59.0,5.16,5.19,3.14,1402
9351,0.72,Premium,F,VS2,62.7,59.0,5.75,5.71,3.59,2607
23288,0.39,Ideal,F,IF,61.0,56.0,4.72,4.75,2.89,1377
357,0.9,Very Good,G,VS2,61.5,60.0,6.13,6.16,3.78,4386
2857,1.73,Very Good,G,VS2,62.9,58.0,7.58,7.65,4.79,16807
20086,0.34,Ideal,E,SI1,,55.0,4.47,4.51,2.79,596
7472,0.33,Premium,G,VVS1,61.5,59.0,4.46,4.42,2.73,1040
21329,0.32,Very Good,H,VS2,62.7,54.0,4.39,4.41,2.76,505
26738,0.6,Good,I,VS1,60.1,62.0,5.42,5.49,3.28,1378
5221,0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,2906
21132,1.05,Ideal,G,VS2,61.9,57.0,6.47,6.51,4.03,6562
1443,2.01,Ideal,G,SI1,61.6,57.0,8.08,8.0,4.95,12829
16471,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,4044
7678,0.31,Premium,H,VVS1,62.1,58.0,4.36,4.33,2.7,907
11916,0.31,Premium,F,VVS1,59.4,58.0,4.41,4.45,2.63,766
18957,0.31,Ideal,E,VS2,61.5,55.0,4.37,4.41,2.7,680
26455,2.01,Premium,G,SI2,62.3,60.0,8.04,7.97,4.99,15147
24821,0.35,Very Good,H,SI1,63.2,57.0,4.51,4.48,2.84,647
26705,0.32,Ideal,E,VVS2,61.5,57.0,4.41,4.4,2.71,1080
12201,1.01,Good,F,VS2,63.9,58.0,6.32,6.39,4.06,6330
7268,1.52,Very Good,H,SI1,60.9,59.0,7.43,7.49,4.54,9642
20172,0.7,Premium,F,SI1,61.3,59.0,5.71,5.74,3.51,2161
23584,0.24,Ideal,G,VVS1,62.0,56.0,3.97,4.01,2.47,559
8960,2.03,Ideal,G,SI2,62.2,57.0,8.09,8.06,5.03,12573
23954,0.9,Very Good,G,SI1,62.9,56.0,6.11,6.17,3.86,3945
13699,0.74,Premium,G,SI2,60.1,58.0,5.89,5.86,3.53,2206
3171,1.21,Very Good,I,SI1,62.1,56.0,6.76,6.92,4.25,5324
23740,0.31,Very Good,G,SI2,61.7,55.0,4.37,4.4,2.71,433
10013,0.54,Ideal,F,VS2,61.9,56.0,5.22,5.21,3.23,1836
11427,0.7,Very Good,D,VS2,60.6,60.0,5.71,5.75,3.47,3668
15498,0.28,Very Good,D,VVS1,60.3,62.0,4.22,4.24,2.55,596
13605,0.33,Premium,I,VVS2,61.4,58.0,4.48,4.45,2.74,743
17232,0.54,Ideal,D,SI1,62.4,57.0,5.23,5.19,3.25,1786
17664,1.0,Ideal,E,VS2,62.5,57.0,6.38,6.45,4.01,7177
9816,1.54,Premium,I,VS2,61.7,59.0,7.4,7.34,4.55,8917
26955,0.5,Good,G,VVS2,63.8,56.0,5.06,5.03,3.22,1806
7723,0.43,Very Good,E,VS2,62.8,56.0,4.79,4.86,3.03,981
17691,0.8,Good,E,VS2,64.5,56.0,5.8,5.86,3.76,3273
8322,0.31,Ideal,I,IF,61.7,55.0,4.36,4.39,2.7,635
7874,1.23,Very Good,I,VS2,61.2,59.0,6.84,6.81,4.18,6826
22377,1.52,Fair,H,I1,69.7,55.0,6.92,6.89,4.81,4648
348,0.42,Ideal,G,VS2,61.6,56.0,4.82,4.83,2.97,847
11107,1.01,Premium,D,VVS2,62.4,60.0,6.31,6.36,3.95,10221
7893,0.54,Ideal,G,VS1,61.8,54.0,5.24,5.22,3.23,1847
7646,2.21,Ideal,G,SI2,61.9,55.0,8.4,8.36,5.19,18276
6325,0.4,Good,E,SI2,61.2,61.0,4.71,4.74,2.89,588
9420,0.28,Very Good,D,VVS2,62.2,59.0,4.18,4.21,2.61,642
23281,0.75,Ideal,E,VS1,61.8,55.0,5.85,5.87,3.62,3086
13640,1.52,Premium,I,VS2,59.0,59.0,7.53,7.46,4.42,9057
25925,0.51,Premium,F,SI1,59.7,59.0,5.2,5.15,3.09,1406
9587,1.34,Ideal,H,SI1,62.4,54.0,7.05,7.08,4.41,7659
24839,0.29,Good,F,VS1,,56.0,4.24,4.26,2.64,415
12956,0.54,Ideal,G,VS2,60.7,56.0,5.29,5.25,3.2,1637
8753,1.01,Ideal,H,SI2,61.3,59.0,6.5,6.46,3.97,4078
19746,0.51,Ideal,G,VVS2,62.2,56.0,5.09,5.13,3.18,1827
20723,0.7,Ideal,H,VVS1,61.5,57.0,5.69,5.73,3.51,3517
16769,1.05,Very Good,G,VS1,62.3,56.0,6.45,6.51,4.04,7010
19408,0.53,Ideal,F,VS2,61.1,56.0,5.22,5.26,3.2,1631
23160,0.31,Ideal,G,VS2,61.4,57.0,4.45,4.35,2.7,698
14556,0.33,Ideal,G,VVS1,61.7,56.0,4.45,4.47,2.75,868
4841,0.41,Good,G,SI2,63.6,54.0,4.7,4.74,3.0,611
16445,0.31,Ideal,E,VS2,62.4,53.0,4.33,4.36,2.71,642
20921,0.53,Premium,G,SI1,61.3,58.0,5.21,5.16,3.18,1363
20178,0.51,Ideal,I,VS2,61.1,56.0,5.16,5.18,3.16,1437
19116,1.21,Good,H,SI1,58.2,58.0,6.98,7.01,4.07,6022
5724,0.71,Very Good,I,SI1,62.6,59.0,5.67,5.7,3.56,2218
17688,0.4,Ideal,F,VS1,62.7,55.0,4.74,4.76,2.98,982
22513,0.7,Ideal,F,I1,62.1,57.0,5.67,5.64,3.52,1928
21617,1.02,Premium,F,VS2,62.4,59.0,6.45,6.4,4.01,6773
1882,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,9659
15497,0.8,Good,E,VS2,63.4,56.0,5.88,5.92,3.74,3273
18154,0.3,Good,H,SI1,63.8,55.0,4.26,4.2,2.7,554
20722,1.01,Fair,F,SI2,65.3,59.0,6.28,6.24,4.09,4317
8088,2.26,Premium,H,SI2,61.1,57.0,8.45,8.4,5.15,13885
22299,1.12,Ideal,E,SI2,60.5,55.0,6.73,6.79,4.09,5000
4457,0.39,Premium,D,VS2,61.3,58.0,4.7,4.73,2.89,958
402,0.26,Very Good,E,VVS2,61.4,57.0,4.1,4.13,2.52,506
15194,1.7,Very Good,H,VS2,62.8,58.0,7.52,7.57,4.74,12874
4172,0.31,Ideal,G,IF,61.0,56.0,4.38,4.41,2.68,891
1432,0.23,Very Good,D,VVS2,60.4,59.0,3.95,4.0,2.4,530
17936,0.5,Premium,F,SI1,59.6,61.0,5.15,5.12,3.06,1125
